,0,1,2,3,4,5,6,7,8,9
0,-0.6962029536286963,-0.7600517627520329,-0.05886649270987705,-0.515227280303788,-0.3559507465898106,-0.6385365809308204,-0.6350089554409987,-0.5139665481699686,-0.727769746671637,-0.06316995335897227
1,-0.25564980740498294,-0.6706488830701253,-0.6697639460915789,-0.47124712471247127,-0.1437598305285074,-0.7162534435261708,-0.16909569744853276,-0.720387190234175,-0.15937351310888667,-0.5652080359551107
2,-0.5356656877808993,-0.6412156367151867,-0.5690387220540236,-0.6674243181893947,-0.678795152242497,-0.13282540375249646,-0.573063366942755,-0.7357341794785539,-0.5938654471507757,-0.4770658884070226
3,-0.7429106547018339,-0.18965532916928057,-0.6889901111323254,-0.7593607845633049,-0.48341803877357437,-0.42513342243315244,-0.016656211075653023,-0.8147238966320876,-0.1415777941430507,-0.7249452217949068
4,-0.4024402440244025,-0.712180308939985,-0.5699357814569337,-0.5811369015689448,-0.6910024335766911,-0.7324126352029142,-0.552988632196553,-0.532162307139805,-0.1842123606300024,-0.7451169359360179
5,-0.5480063157830934,-0.7510569238742056,-0.36430309697636437,-0.05544796903932818,-0.2897623095642898,-0.7105559040752562,-0.7344492024960072,-0.646828319195556,-0.7041067743137951,-0.7379283382883743
6,-0.7087617852694361,-0.7008094748868827,-0.19182524313037366,-0.6168738085929806,-0.33351213909269717,-0.7538693263265721,-0.7032703270327033,-0.3315119390726952,-0.43644364436443644,-0.6912691269126913
7,-0.7216479223679945,-0.7480384402076572,-0.6622480429861168,0.02523888752511615,-0.30158167331884705,-0.20832386268929926,-0.7134167962250771,-0.13234050677795053,-0.6333360608788152,-0.6556776889810194
8,-0.7576878900011214,-0.5882891319434974,-0.5201853518685202,-0.06866141159570503,-0.5258465240463441,-0.6837289789585019,-0.11389017689647754,-0.7739198162240467,-0.3037637097043038,-0.576093973033667
9,-0.22767125197368224,-0.5828825306773102,-0.7083738676897994,-0.7060948519094334,-0.6655453424130292,-0.7220722072207222,-0.6047028945318774,-0.6363181772722727,-0.1461358257037825,-0.33391217909669757
10,-0.1218546097033946,-0.600581270248237,-0.8133783075277226,-0.10244660829719336,-0.03768861734658315,-0.7589364997105772,-0.7794476417338705,-0.574336221500938,-0.6875475426330513,-0.7162413211018072
11,-0.3558052774974468,-0.32626292932323536,-0.2901623495682902,-0.03934938948440299,-0.358969230256359,-0.6164616461646165,-0.6701276188224884,-0.7288243975912744,-0.43635878739389095,-0.5459576260656369
