,0,1,2,3,4,5,6,7,8,9
0,0.38289625122794646,0.47926352558329244,0.37829500926899184,0.5303358367780794,0.21466806742574135,0.5664553820583922,0.22874369164341754,0.23934482405581745,0.3975700005966701,0.26880428651621185
1,0.2062971822217142,0.30765828382882887,0.2573610236786055,0.5956219237654,0.40733972027418125,0.3644045492599415,0.5255875821362213,0.5598499869248531,0.4803323024855417,0.3993006267800756
2,0.22839769612873642,0.28938350399840623,0.2909444204548368,0.2749260970784641,0.40033217528218934,0.6387362089055917,0.38167736191518226,0.586801598636077,0.278439906683419,0.3821946701677515
3,0.18521403828681668,0.5729341280513954,0.3717753175810505,0.34802531873937886,0.4573968486142266,0.3800511006003099,0.362635751792193,0.32569426111152605,0.2547175655774353,0.34025742404394177
4,0.39761413187711264,0.5945155514312438,0.33925170781161934,0.3183540384693627,0.4691195075502639,0.46970430319574896,0.2751168664891884,0.2893681937171675,0.47655764109791127,0.560613669089474
5,0.3762947115158114,0.3854564036443604,0.6410904123016715,0.5242623162580325,0.33855181503394915,0.377521596450141,0.3232082597762195,0.44328872113238843,0.337354722503991,0.45826387230509386
6,0.3626144853026848,0.36119951698266983,0.6149969270693701,0.2778878953981012,0.4744751674708307,0.5883710974817015,0.33388513892484645,0.666039181459888,0.27517088450250204,0.5661319650833875
7,0.3810574413418699,0.24185382112610349,0.3337008453588389,0.2405295234993006,0.4325982458016003,0.5501171543441363,0.24817803999369661,0.27359502043385037,0.34933073184102914,0.368334019145344
8,0.26422603273283973,0.3336708197860163,0.2237576060254808,0.3287283775328345,0.3770965907159744,0.46145683933922266,0.16477459738626124,0.3061401749853056,0.3082615497064233,0.4729720329201692
9,0.3576698508048861,0.44876269895366644,0.5253674783340019,0.37112374961660627,0.3268404234149417,0.22859115430912288,0.31832177596367783,0.5599205008521455,0.40469858901565314,0.31018526987597506
10,0.4155881121882166,0.3880451692670452,0.33142230055871674,0.39823830874865135,0.5430366287292394,0.5678224768329777,0.2713666188441494,0.23048486223974873,0.5201070367909666,0.2203378793143966
11,0.16237615472392877,0.40879329621633775,0.4207247244897177,0.20105222767595696,0.2672195514290015,0.22317927991681136,0.3860168044310117,0.5619567940106412,0.3663697835271756,0.28841853009381896
