,0,1,2,3,4,5,6,7,8,9
0,0.25938989637375626,0.361355292172253,0.4059170695981136,0.3420172847043794,0.26184910748881207,0.2733644686097599,0.6472193622130918,0.3898771586102377,0.3193574407171658,0.2664378164083753
1,0.3394036091535664,0.3759627092238717,0.3754259372736288,0.4391358420633712,0.3751115681877358,0.41753442925520134,0.4183010947449561,0.2651584543056067,0.4511704423352775,0.4031702922105605
2,0.292150903061211,0.225213983307153,0.3608219298921547,0.3765189337189677,0.5002807357360106,0.2639936717460621,0.2827167442646642,0.5058476515450018,0.4033194519682711,0.40668246171930056
3,0.31164727541980847,0.4343537074620977,0.23284805899794458,0.5565991539959629,0.4477533457947436,0.21683206249626266,0.4352059039360567,0.5755377470973084,0.27119093598118077,0.5166759348424719
4,0.5327453094347699,0.32014654423472705,0.4583656376302911,0.393952540299716,0.2584891034163285,0.24627017246471017,0.31414928817791016,0.2681164454174455,0.29102156549067293,0.39236953731876584
5,0.21239420718322902,0.18576518686043114,0.500556171308948,0.5697084738301977,0.44230827330626327,0.43699074612770655,0.38318420857393043,0.4564628019646156,0.5138760343025914,0.30566982205001775
6,0.28662513336950474,0.3825957481026851,0.2737145340983829,0.5931522115754604,0.5583741693152489,0.5144693816456133,0.30191382956123153,0.41470267648629217,0.44563011349104914,0.29456164436519766
7,0.4247378238742455,0.49199545194038086,0.4408620358790033,0.2716017323770284,0.4642465972111316,0.21733913525734214,0.48668580323169613,0.37931268165626786,0.5291982733020666,0.5805565247790007
8,0.41845285231708657,0.21823366783824588,0.4068932795245012,0.30656385544134246,0.4276897516874926,0.2993740853818616,0.5487801973146289,0.45569918916774044,0.32080841811581795,0.4225002392370291
9,0.322480891895192,0.3789683039436848,0.4179254731895712,0.34902050723128575,0.27424859043719585,0.4091020268567794,0.28019537946189327,0.32061397628475036,0.3123042975396983,0.7446228776689987
10,0.4252225958361889,0.6123060656896877,0.330288015497839,0.5999833764976633,0.5698292798710053,0.465722608540409,0.2749672327317198,0.36425933855171694,0.25902078772878234,0.39945742088457015
11,0.501770669623744,0.24417520256122402,0.4553425426414652,0.4847212571808043,0.4040680975916058,0.24611150223523623,0.402422931363559,0.20005917450016686,0.35102871635513666,0.2603001960643458
