,0,1,2,3,4,5,6,7,8,9
0,-0.31817727227268183,-0.46190073552809835,-0.5973809502162337,-0.2808523276570082,-0.5226462040143409,-0.7316489224680044,-0.4375346625571649,-0.6257110559540803,-0.08640864086408641,-0.7267635854494541
1,-0.7847208963320575,-0.3133646698003134,-0.7539784281458449,-0.6315419420729953,-0.5697660675158426,-0.7594698863825777,-0.6824924916734098,0.055629805404782906,-0.6772434819239501,-0.5561768298041926
2,-0.7087496628450725,-0.7294668860825477,-0.22129485675840313,-0.40325244645676694,-0.7209326993305393,-0.6281234184024463,-0.43554658496152654,-0.6339664269457249,-0.7547906305782094,-0.6594841302312051
3,-0.3371852336748826,-0.6122794097591578,-0.7251270581603615,-0.5729785099722093,-0.3829110183745647,-0.34810753802652994,-0.4878427236663061,-0.0027033006330936123,-0.17464776780708377,-0.587270848296951
4,0.01057075404510148,-0.746389790494201,-0.7661735870556753,-0.7314670861025497,-0.7857270575542403,-0.7156230774592611,-0.7743441010767744,-0.7609973118523974,-0.6059151369682424,-0.22151306039694882
5,-0.6074183175893347,-0.7820660853964185,-0.7775080538356867,-0.44763264205208403,-0.07665008925134938,-0.2282894956162283,-0.7499174159840227,-0.5263435434452537,-0.741213515290923,-0.3716977758381899
6,-0.3203108189606839,-0.4224179993756952,-0.3360214809359724,-0.6610721678228428,-0.5577891122445578,-0.7168110750468987,-0.09714910885027898,-0.14731170086705642,-0.5126088366412399,-0.7364130352429182
7,-0.7218903708552674,-0.006243048547278971,-0.39060875784548155,0.016450129861470996,-0.06325481032951781,-0.5793791500362158,-0.6858867704952315,-0.42234526482951334,-0.7064342797916157,0.123806320025942
8,-0.44138959350480506,-0.6446584052344628,-0.5685174578063867,-0.5203429433852477,-0.31435870859813253,-0.4247455048535157,-0.4428442844284429,-0.7207872302381755,-0.5306227592456216,-0.6925419814708744
9,-0.6938875705752394,-0.728351623041092,-0.1735809944630827,-0.40302212039385765,-0.7289819891080018,-0.7055008531156146,-0.5639351813969277,-0.5886528046744068,-0.7414317189294688,-0.2779671906584598
10,-0.4252546466767889,-0.5413995945049052,-0.3295602287501478,-0.5329623871478057,-0.519227680343792,-0.752838920255662,-0.23347789324386986,-0.4521664287640886,-0.7104346798316196,-0.7413104946858323
11,-0.6457979131246459,-0.29530225749847716,-0.6059999939387879,-0.7431652256134704,-0.7469837892880198,-0.6988577645643352,-0.7657614246273113,-0.573681610585301,-0.7282425212218192,-0.45077234996226895
