,0,1,2,3,4,5,6,7,8,9
0,-0.054223604178599685,-0.6000842508493274,-0.6216257989435308,-0.28549521618828555,-0.7347886303781894,-0.28177363190864546,-0.29335054717592973,-0.59261683744132,-0.6173344607187993,-0.7275272981843639
1,-0.29692666236320603,-0.6729642661235822,-0.21416687123257783,-0.771252882864044,-0.5179669482099726,-0.508984231756509,-0.5536068758390991,-0.5578254795176487,-0.584579670088221,-0.38112902199310844
2,-0.7725499822709544,-0.7306185163970943,-0.8111356590204476,-0.2869377846875597,-0.7612640051883977,-0.74725048262402,-0.8060927304851698,-0.7604518027560332,-0.30127861270975587,-0.7254786084669074
3,-0.6829652662235921,-0.4921098170423103,-0.7987707861695261,-0.7103134555879831,-0.08791182148517883,-0.317171111050499,-0.7050159561410687,-0.719696212045447,-0.6983365003166984,-0.13351638194122442
4,-0.6359423821169996,-0.5439816708943622,-0.6977909912203343,-0.6724793691490362,-0.6666242381813939,-0.5283073761921647,-0.6150918122115242,-0.14702076268232886,-0.6132976934057043,-0.7447775080538358
5,-0.7449350995705633,-0.7310912909472767,-0.1510575299954238,-0.5205005349019751,-0.6862504432261408,-0.6952574045283316,-0.6155039746398884,-0.7100710071007101,-0.7730833689429549,-0.4873457042673965
6,-0.5307682283379854,-0.3943909542469399,-0.7039128155239767,-0.7889879897080618,-0.05110814111714202,-0.7034764082468853,-0.6496649664966497,-0.6662969327235755,-0.7044946918934318,-0.7147745077538058
7,-0.6902872105392358,-0.3254507268908709,-0.6033573054275124,-0.524779750702343,-0.7845026926935118,-0.3576357635763576,-0.6203650668097113,-0.6550958126115642,-0.701076168222883,-0.6584052344628403
8,-0.44331705897862517,-0.52184612400634,-0.2276833743980459,-0.5075416632572348,-0.5056263202077784,-0.35528401324980985,-0.5416299205678144,-0.47871453812047876,-0.46272506038482636,-0.6662848102992118
9,-0.3459497464898005,-0.6800801292250438,-0.7497840693160226,-0.7225449817709044,-0.6441735082599169,-0.47347765079538257,-0.8043471013768044,-0.7719074937796812,-0.3760133589116488,-0.3771528668018317
10,-0.4383468649895293,-0.6817651462115909,-0.7182415211218093,-0.6902629656905085,-0.18931590128709844,-0.5693417826631149,-0.5778274797176688,-0.6864080347428684,-0.5002924534877731,-0.08242036324844607
11,-0.7772777277727774,-0.6681395412268499,-0.6224016341028042,-0.652792551982471,-0.7416135552949236,-0.6476041543548294,-0.5341503847354433,-0.6605751484239334,-0.7107862301381654,-0.665205914530847
