,0,1,2,3,4,5,6,7,8,9
0,-0.6331905917864514,-0.21046953180166503,-0.5338594465507157,-0.7205447817509025,-0.051702139910960794,0.01988077595638352,-0.5814884518754906,-0.5930411222940476,-0.06754614855424937,-0.7471777480778382
1,-0.47667797082738583,-0.39202708149602844,-0.7291274582003656,-0.6872081147508691,-0.6105701479238833,-0.7335400206687336,-0.044731745901862914,-0.6825046140977735,-0.21149993787257515,-0.6445735482639173
2,-0.693002633596693,-0.2319868350471411,-0.15784608763906696,-0.7711922707422258,-0.614134140686796,-0.7665857494840395,-0.2592380450166229,-0.5328290404798056,-0.15137271302887864,-0.6956695669566958
3,0.11389017689647754,-0.7198780484109016,-0.03360336033603361,-0.2728394051526365,-0.053011361742234836,-0.3649455854676377,-0.39807617125348904,-0.6951846699821498,-0.7606942512433061,-0.3532959356541715
4,-0.40644064406440644,-0.40733770346731646,0.019347389284382982,-0.6652665266526653,-0.773907693799683,-0.624583670488261,-0.2521343043395249,-0.6924934917734198,-0.7382677661705564,-0.3744010764712835
5,-0.7935823885418846,-0.7117560240872574,-0.7766837289789585,-0.7013913512563379,-0.6080365612318808,-0.33211806029087765,-0.42138759330478504,-0.19624992802310537,-0.7191870702221738,-0.5336897326096247
6,-0.6212500037882577,-0.3255234614370528,-0.526573869508163,-0.6871232577803236,-0.7401224970981948,-0.23219291626132313,-0.6723581449053997,-0.23605996963332698,-0.34659223498107394,-0.6882748880948701
7,-0.6400640064006401,-0.3634302824221816,-0.6161464631311616,-0.11155054899429338,-0.747008034136747,-0.7308973321574582,-0.6882627656705065,-0.7417953916603782,-0.11136871262883866,-0.7882848890949702
8,-0.37904396500256093,-0.6539563047213813,-0.7076828895010715,-0.6789163764861336,-0.5595347413529232,-0.6284992135577194,-0.7540390402676632,-0.6648786090730285,-0.1033073004270124,-0.1861883158012771
9,-0.42264832543860453,-0.3288328832883288,-0.4435595074658982,-0.6459070149439187,-0.3902572075389357,-0.7277818690960006,-0.34985316713489534,-0.3663396642694573,-0.5701418626711157,-0.18713386490164172
10,-0.5300530053005301,-0.7075010531356166,-0.6249715880678977,-0.35242312109998886,-0.752111574793843,-0.23011998169513923,-0.7533844293520262,-0.6244382013958972,-0.7092709270927092,-0.36317571151054506
11,-0.06286689274988105,-0.16972606351544248,-0.5932956932056843,-0.7357099346298267,-0.5500428830761865,-0.7059857500901606,0.016122824403652487,-0.6089336206347908,-0.23169589686241354,-0.5822279197616732
