,0,1,2,3,4,5,6,7,8,9
0,-0.021335466880021338,-0.6505620258995597,-0.2865862343810139,-0.13334666800013334,-0.7318913709552773,-0.7353826291720083,-0.10373158527974011,-0.4374376831622557,-0.493467528571039,-0.7429591443992886
1,-0.6730854903672185,-0.678382989814133,-0.15108177484415108,-0.23395066779405216,-0.6779102152639508,-0.7479172159640206,-0.25138271402897866,-0.4722290410859268,-0.743941060772744,-0.6004358011558732
2,-0.02355387053856901,-0.5502247194416412,0.10671370167319763,-0.16442856406852807,-0.1366560898514094,-0.4434988953440799,-0.7392011928465575,-0.7453351395745635,-0.5329623871478057,-0.5194943736797922
3,-0.538987232056539,-0.5924592459245925,-0.2601108595708056,-0.7166171162570802,-0.5233008149299779,-0.7406073940727407,-0.21724596702094456,-0.22953810532568408,-0.7190173562810827,-0.4476932541739023
4,-0.7813993520564179,-0.2111847548391203,-0.6346331602857256,-0.6689759885079418,-0.11867853452011869,-0.7571666257534846,-0.7131501028890769,-0.5923137768322287,-0.6972333596996063,-0.7805144150778714
5,-0.4261274612309716,-0.6409974330766411,-0.07319519830770957,-0.7464019129185646,-0.1402806947361403,-0.7306185163970943,-0.15319107668342594,-0.753457163898208,-0.6402579651904585,-0.7006640057945189
6,-0.7330187564210967,-0.6154191176693427,-0.7479050935396571,-0.742595471668379,-0.4760476047604761,-0.7120712071207121,-0.5843857112984027,-0.4640948943379187,-0.7519903505502067,-0.4570760106313662
7,-0.7262786884749082,-0.5167183385005167,-0.7310064339767312,-0.20940275845766396,-0.7166777283788985,-0.44543848324226365,-0.4169992756851443,-0.011552670418557008,-0.6673515836432129,-0.4612340021880976
8,-0.6048968533216958,-0.557716377698376,-0.060684856364424326,-0.4729685089721094,-0.6171647467777082,-0.7512630050883877,-0.6613631060075704,-0.3986095579254895,-0.7433713068276525,-0.014219603778559676
9,-0.047338067140047346,-0.18286677152563743,-0.7607184960920336,-0.3887903941909343,-0.7009549439792465,-0.42226040785896773,-0.5765182578863948,-0.7023611452054297,-0.7700406404276793,0.033542748214215365
10,-0.19317083223473866,-0.5122209190616032,-0.30518203335485067,-0.6352392815039081,-0.6710852903472166,-0.7010155561010647,-0.8225792276197317,-0.20075946988638257,-0.43280691705534197,0.031106140917122018
11,-0.7437713468316529,-0.7115620652974389,-0.5127179384605128,0.011540547994193361,-0.7155745877618065,-0.7321095745938231,-0.5789669876078518,-0.04594398833822776,-0.7685495822309505,-0.2131364651616677
